"crash_date","crash_time","borough","zip_code","latitude","longitude","location","on_street_name","off_street_name","cross_street_name","number_of_persons_injured","number_of_persons_killed","number_of_pedestrians_injured","number_of_pedestrians_killed","number_of_cyclist_injured","number_of_cyclist_killed","number_of_motorist_injured","number_of_motorist_killed","contributing_factor_vehicle_1","contributing_factor_vehicle_2","contributing_factor_vehicle_3","contributing_factor_vehicle_4","contributing_factor_vehicle_5","collision_id","vehicle_type_code1","vehicle_type_code2","vehicle_type_code_3","vehicle_type_code_4","vehicle_type_code_5"
"2021-04-16 00:00:00","19:54:00","MANHATTAN",10010,"40.738316","-73.98773","
,  
(40.738316, -73.98773)","EAST 20 STREET","PARK AVENUE SOUTH",NULL,0,0,0,0,0,0,0,0,"Unspecified",NULL,NULL,NULL,NULL,4407959,"Taxi",NULL,NULL,NULL,NULL
"2021-04-08 00:00:00","09:21:00","BRONX",10461,"40.839382","-73.84531","
,  
(40.839382, -73.84531)",NULL,NULL,"2507      TRATMAN AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NULL,NULL,NULL,4408397,"Sedan","Pick-up Truck",NULL,NULL,NULL
"2021-04-16 00:00:00","09:50:00","BROOKLYN",11212,"40.66806","-73.90394","
,  
(40.66806, -73.90394)",NULL,NULL,"414       SUTTER AVENUE",0,0,0,0,0,0,0,0,"Unspecified",NULL,NULL,NULL,NULL,4408067,"Sedan",NULL,NULL,NULL,NULL
"2021-04-15 00:00:00","21:04:00","BROOKLYN",11203,"40.655285","-73.93658","
,  
(40.655285, -73.93658)",NULL,NULL,"743       TROY AVENUE",2,0,0,0,0,0,2,0,"Failure to Yield Right-of-Way","Unspecified",NULL,NULL,NULL,4408119,"Taxi",NULL,NULL,NULL,NULL
"2021-04-09 00:00:00","12:00:00","BROOKLYN",11249,"40.70166","-73.961464","
,  
(40.70166, -73.961464)","WILLIAMSBURG STREET WEST","WYTHE AVENUE",NULL,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Oversized Vehicle",NULL,NULL,NULL,4408359,"Sedan","Dump",NULL,NULL,NULL
"2021-04-16 00:00:00","10:05:00","BROOKLYN",11220,"40.64606","-74.01648","
,  
(40.64606, -74.01648)","3 AVENUE","53 STREET",NULL,1,0,0,0,0,0,1,0,"Brakes Defective","Unspecified",NULL,NULL,NULL,4407816,"Pick-up Truck","Pick-up Truck",NULL,NULL,NULL
"2021-04-15 00:00:00","08:23:00","QUEENS",11423,"40.72119","-73.761185","
,  
(40.72119, -73.761185)","FOOTHILL AVENUE","204 STREET",NULL,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4407543,"Sedan","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-15 00:00:00","12:00:00","QUEENS",11385,"40.708363","-73.87203","
,  
(40.708363, -73.87203)",NULL,NULL,"79-40     COOPER AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4407801,"Station Wagon/Sport Utility Vehicle","Box Truck",NULL,NULL,NULL
"2021-04-15 00:00:00","12:30:00","BRONX",10475,"40.86832","-73.83317","
,  
(40.86832, -73.83317)","BARTOW AVENUE","EDSON AVENUE",NULL,0,0,0,0,0,0,0,0,"Oversized Vehicle","Unspecified",NULL,NULL,NULL,4408093,"Sedan","Tractor Truck Diesel",NULL,NULL,NULL
"2021-04-14 00:00:00","18:45:00","QUEENS",11691,"40.598515","-73.766464","
,  
(40.598515, -73.766464)",NULL,NULL,"32-11     BEACH CHANNEL DRIVE",0,0,0,0,0,0,0,0,"Animals Action",NULL,NULL,NULL,NULL,4407475,"Motorcycle",NULL,NULL,NULL,NULL
"2021-03-20 00:00:00","15:58:00","BROOKLYN",11205,"40.695004","-73.9525","
,  
(40.695004, -73.9525)","NOSTRAND AVENUE","MYRTLE AVENUE",NULL,0,0,0,0,0,0,0,0,"Passing Too Closely","Passing Too Closely",NULL,NULL,NULL,4408113,"Station Wagon/Sport Utility Vehicle","Sedan",NULL,NULL,NULL
"2021-04-16 00:00:00","08:41:00","QUEENS",11385,"40.704563","-73.91066","
,  
(40.704563, -73.91066)","MENAHAN STREET","SENECA AVENUE",NULL,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified","Unspecified",NULL,NULL,4407923,"Station Wagon/Sport Utility Vehicle","Sedan","Sedan",NULL,NULL
"2021-04-14 00:00:00","00:00:00","BROOKLYN",11207,"40.66944","-73.883995","
,  
(40.66944, -73.883995)","BLAKE AVENUE","ASHFORD STREET",NULL,1,0,0,0,0,0,1,0,"Traffic Control Disregarded","Unspecified",NULL,NULL,NULL,4407741,"Station Wagon/Sport Utility Vehicle","Sedan",NULL,NULL,NULL
"2021-04-14 00:00:00","15:05:00","BROOKLYN",11201,"40.69349","-73.97917","
,  
(40.69349, -73.97917)","MYRTLE AVENUE","ASHLAND PLACE",NULL,1,0,0,0,1,0,0,0,"Unspecified","Unspecified",NULL,NULL,NULL,4407647,"Station Wagon/Sport Utility Vehicle","Bike",NULL,NULL,NULL
"2021-04-16 00:00:00","00:00:00","QUEENS",11354,"40.765266","-73.81517","
,  
(40.765266, -73.81517)","NORTHERN BOULEVARD","150 STREET",NULL,0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",NULL,NULL,NULL,4407909,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
"2021-04-15 00:00:00","12:17:00","MANHATTAN",10016,"40.74708","-73.98135","
,  
(40.74708, -73.98135)","PARK AVENUE","EAST 34 STREET",NULL,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4407604,"Sedan","Concrete Mixer",NULL,NULL,NULL
"2021-04-15 00:00:00","10:37:00","BRONX",10467,"40.87482","-73.877","
,  
(40.87482, -73.877)","EAST 206 STREET","PERRY AVENUE",NULL,1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",NULL,NULL,NULL,NULL,4407752,"Sedan",NULL,NULL,NULL,NULL
"2021-04-14 00:00:00","19:15:00","QUEENS",11385,"40.70399","-73.85589","
,  
(40.70399, -73.85589)","WOODHAVEN BOULEVARD","82 AVENUE",NULL,0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",NULL,NULL,NULL,4407380,"Station Wagon/Sport Utility Vehicle","Multi-Wheeled Vehicle",NULL,NULL,NULL
"2021-04-16 00:00:00","21:30:00","BROOKLYN",11226,"40.649788","-73.9622","
,  
(40.649788, -73.9622)","CHURCH AVENUE","SAINT PAULS PLACE",NULL,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NULL,NULL,NULL,4408037,"Sedan","Bike",NULL,NULL,NULL
"2021-04-11 00:00:00","11:50:00","QUEENS",11435,"40.69507","-73.80114","
,  
(40.69507, -73.80114)",NULL,NULL,"106-44    150 STREET",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",NULL,NULL,NULL,4408416,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
"2021-04-15 00:00:00","09:57:00","MANHATTAN",10024,"40.788673","-73.97136","
,  
(40.788673, -73.97136)",NULL,NULL,"109       WEST 89 STREET",0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",NULL,NULL,NULL,4407549,"Sedan","Box Truck",NULL,NULL,NULL
"2021-04-14 00:00:00","11:30:00","BROOKLYN",11221,"40.68896","-73.93326","
,  
(40.68896, -73.93326)","STUYVESANT AVENUE","QUINCY STREET",NULL,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4408227,"Taxi","Sedan",NULL,NULL,NULL
"2021-04-16 00:00:00","18:03:00","BRONX",10467,"40.880657","-73.877625","
,  
(40.880657, -73.877625)","EAST GUN HILL ROAD","WAYNE AVENUE",NULL,0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",NULL,NULL,NULL,4407897,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
"2021-04-16 00:00:00","20:07:00","MANHATTAN",10033,"40.848736","-73.93234","
,  
(40.848736, -73.93234)","WEST 181 STREET","AUDUBON AVENUE",NULL,0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",NULL,NULL,NULL,4408164,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-15 00:00:00","22:22:00","BROOKLYN",11212,"40.65989","-73.90536","
,  
(40.65989, -73.90536)","NEWPORT STREET","WATKINS STREET",NULL,0,0,0,0,0,0,0,0,"Unspecified",NULL,NULL,NULL,NULL,4408085,"Sedan",NULL,NULL,NULL,NULL
"2021-04-15 00:00:00","12:38:00","BROOKLYN",11229,"40.61033","-73.95932","
,  
(40.61033, -73.95932)",NULL,NULL,"1411      AVENUE P",1,0,0,0,0,0,1,0,"Unsafe Lane Changing","Unspecified","Unspecified",NULL,NULL,4408028,"Sedan","Sedan","Box Truck",NULL,NULL
"2021-04-14 00:00:00","12:20:00","QUEENS",11101,"40.752556","-73.92972","
,  
(40.752556, -73.92972)","38 AVENUE","34 STREET",NULL,0,0,0,0,0,0,0,0,"Unspecified","Unspecified","Unspecified",NULL,NULL,4407580,"Sedan","Sedan","Sedan",NULL,NULL
"2021-04-14 00:00:00","02:30:00","MANHATTAN",10002,"40.718826","-73.98424","
,  
(40.718826, -73.98424)","ATTORNEY STREET","RIVINGTON STREET",NULL,0,0,0,0,0,0,0,0,"Turning Improperly","Unspecified",NULL,NULL,NULL,4407400,"Sedan",NULL,NULL,NULL,NULL
"2021-04-16 00:00:00","12:38:00","BROOKLYN",11203,"40.65241","-73.9264","
,  
(40.65241, -73.9264)",NULL,NULL,"5403      CHURCH AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NULL,NULL,NULL,4408128,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
"2021-04-06 00:00:00","08:50:00","BRONX",10466,"40.891876","-73.8616","
,  
(40.891876, -73.8616)",NULL,NULL,"4110      CARPENTER AVENUE",0,0,0,0,0,0,0,0,"Outside Car Distraction","Driver Inattention/Distraction",NULL,NULL,NULL,4408391,"Sedan","Taxi",NULL,NULL,NULL
"2021-04-15 00:00:00","00:00:00","QUEENS",11692,"40.58947","-73.80105","
,  
(40.58947, -73.80105)",NULL,NULL,"207       BEACH 73 STREET",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NULL,NULL,NULL,4408204,"Sedan",NULL,NULL,NULL,NULL
"2021-04-01 00:00:00","04:46:00","MANHATTAN",10016,"40.74668","-73.9745","
,  
(40.74668, -73.9745)","2 AVENUE","EAST 37 STREET",NULL,0,0,0,0,0,0,0,0,"Turning Improperly","Turning Improperly",NULL,NULL,NULL,4407870,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-14 00:00:00","22:17:00","BRONX",10458,"40.85814","-73.895744","
,  
(40.85814, -73.895744)","EAST 184 STREET","MARION AVENUE",NULL,0,0,0,0,0,0,0,0,"Unspecified",NULL,NULL,NULL,NULL,4407524,"Sedan",NULL,NULL,NULL,NULL
"2021-04-16 00:00:00","14:35:00","BROOKLYN",11206,"40.708626","-73.94513","
,  
(40.708626, -73.94513)","MANHATTAN AVENUE","SCHOLES STREET",NULL,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4408353,"Lift Boom","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-14 00:00:00","15:25:00","QUEENS",11373,"40.73464","-73.87421","
,  
(40.73464, -73.87421)",NULL,NULL,"89-21     QUEENS BOULEVARD",1,0,0,0,0,0,1,0,"Reaction to Uninvolved Vehicle","Following Too Closely",NULL,NULL,NULL,4407445,"Sedan","Motorcycle",NULL,NULL,NULL
"2021-04-16 00:00:00","10:00:00","BROOKLYN",11210,"40.62855","-73.952835","
,  
(40.62855, -73.952835)",NULL,NULL,"2408      AVENUE I",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NULL,NULL,NULL,4408056,"Sedan",NULL,NULL,NULL,NULL
"2021-04-14 00:00:00","13:40:00","BROOKLYN",11203,"40.65563","-73.92596","
,  
(40.65563, -73.92596)","LENOX ROAD","EAST 55 STREET",NULL,2,0,0,0,0,0,2,0,"Unspecified","Unspecified",NULL,NULL,NULL,4407327,"Sedan","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-16 00:00:00","10:10:00","QUEENS",11434,"40.687046","-73.792114","
,  
(40.687046, -73.792114)","155 STREET","LINDEN BOULEVARD",NULL,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4407784,"Sedan",NULL,NULL,NULL,NULL
"2021-04-14 00:00:00","11:46:00","QUEENS",11385,"40.70326","-73.86474","
,  
(40.70326, -73.86474)","MYRTLE AVENUE","84 STREET",NULL,1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",NULL,NULL,NULL,NULL,4407928,"Bike",NULL,NULL,NULL,NULL
"2021-04-14 00:00:00","13:00:00","BROOKLYN",11210,"40.633114","-73.94928","
,  
(40.633114, -73.94928)",NULL,NULL,"120       KENILWORTH PLACE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4407454,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-14 00:00:00","13:30:00","STATEN ISLAND",10304,"40.62046","-74.07641","
,  
(40.62046, -74.07641)",NULL,NULL,"135       VANDERBILT AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NULL,NULL,NULL,4407372,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
"2021-04-14 00:00:00","21:24:00","MANHATTAN",10065,"40.75964","-73.95817","
,  
(40.75964, -73.95817)","FDR DRIVE","EAST 61 STREET",NULL,0,0,0,0,0,0,0,0,"Reaction to Uninvolved Vehicle","Unspecified",NULL,NULL,NULL,4407444,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-14 00:00:00","23:30:00","QUEENS",11433,"40.705452","-73.78149","
,  
(40.705452, -73.78149)","LIBERTY AVENUE","178 STREET",NULL,6,0,0,0,0,0,6,0,"Reaction to Uninvolved Vehicle","Unspecified",NULL,NULL,NULL,4407412,"Taxi","Sedan",NULL,NULL,NULL
"2021-04-14 00:00:00","04:35:00","MANHATTAN",10017,"40.75348","-73.980896","
,  
(40.75348, -73.980896)","WEST 42 STREET","5 AVENUE",NULL,0,0,0,0,0,0,0,0,"Unsafe Lane Changing","Unspecified",NULL,NULL,NULL,4407119,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-14 00:00:00","23:46:00","BRONX",10461,"40.84307","-73.848076","
,  
(40.84307, -73.848076)","SILVER STREET","EAST TREMONT AVENUE",NULL,2,0,0,0,0,0,2,0,"Unspecified","Unspecified",NULL,NULL,NULL,4407660,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-15 00:00:00","12:30:00","BROOKLYN",11204,"40.620914","-73.9753","
,  
(40.620914, -73.9753)","MC DONALD AVENUE","BAY PARKWAY",NULL,1,0,0,0,0,0,1,0,"Illnes",NULL,NULL,NULL,NULL,4408154,"Sedan",NULL,NULL,NULL,NULL
"2021-04-04 00:00:00","21:43:00","MANHATTAN",10027,"40.80889","-73.95581","
,  
(40.80889, -73.95581)",NULL,NULL,"71        MORNINGSIDE AVENUE",0,0,0,0,0,0,0,0,"Unsafe Speed","Unspecified","Unspecified",NULL,NULL,4407773,"Sedan","Sedan","Sedan",NULL,NULL
"2021-04-15 00:00:00","13:18:00","MANHATTAN",10024,"40.78847","-73.968895","
,  
(40.78847, -73.968895)",NULL,NULL,"51        WEST 90 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4407567,"Sedan","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-14 00:00:00","13:36:00","QUEENS",11385,"40.712776","-73.90601","
,  
(40.712776, -73.90601)",NULL,NULL,"62-41     FOREST AVENUE",1,0,0,0,0,0,1,0,"Following Too Closely","Unspecified",NULL,NULL,NULL,4407938,"Pick-up Truck","Sedan",NULL,NULL,NULL
"2021-04-16 00:00:00","00:30:00","QUEENS",11369,"40.75868","-73.87552","
,  
(40.75868, -73.87552)","93 STREET","32 AVENUE",NULL,0,0,0,0,0,0,0,0,"Unsafe Speed","Unspecified",NULL,NULL,NULL,4407713,"Sedan",NULL,NULL,NULL,NULL
"2021-04-16 00:00:00","17:50:00","QUEENS",11368,"40.74661","-73.86473","
,  
(40.74661, -73.86473)",NULL,NULL,"99-05     43 AVENUE",0,0,0,0,0,0,0,0,"Alcohol Involvement","Unspecified",NULL,NULL,NULL,4408208,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-16 00:00:00","16:01:00","BRONX",10460,"40.835705","-73.88875","
,  
(40.835705, -73.88875)","SOUTHERN BOULEVARD","EAST 173 STREET",NULL,0,0,0,0,0,0,0,0,"Unsafe Speed","Unspecified",NULL,NULL,NULL,4408043,"Sedan",NULL,NULL,NULL,NULL
"2021-03-28 00:00:00","18:30:00","BROOKLYN",11221,"40.688404","-73.93803","
,  
(40.688404, -73.93803)",NULL,NULL,"562       QUINCY STREET",1,0,1,0,0,0,0,0,"Unspecified",NULL,NULL,NULL,NULL,4408233,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
"2021-04-12 00:00:00","20:00:00","QUEENS",11357,"40.781715","-73.823845","
,  
(40.781715, -73.823845)","144 STREET","20 AVENUE",NULL,1,0,1,0,0,0,0,0,"Failure to Yield Right-of-Way",NULL,NULL,NULL,NULL,4407990,"Sedan",NULL,NULL,NULL,NULL
"2021-04-16 00:00:00","15:45:00","BROOKLYN",11222,"40.731422","-73.94641","
,  
(40.731422, -73.94641)","GREENPOINT AVENUE","HUMBOLDT STREET",NULL,1,0,0,0,1,0,0,0,"Failure to Yield Right-of-Way","Unspecified",NULL,NULL,NULL,4408331,"Sedan","Bike",NULL,NULL,NULL
"2021-04-15 00:00:00","08:20:00","MANHATTAN",10022,"40.761234","-73.96389","
,  
(40.761234, -73.96389)","2 AVENUE","EAST 60 STREET",NULL,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction",NULL,NULL,NULL,NULL,4407698,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
"2021-04-10 00:00:00","19:09:00","BROOKLYN",11212,"40.668976","-73.90668","
,  
(40.668976, -73.90668)","STONE AVENUE","BELMONT AVENUE",NULL,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NULL,NULL,NULL,4407825,"Sedan","fire truck",NULL,NULL,NULL
"2021-04-15 00:00:00","18:20:00","BROOKLYN",11203,"40.637276","-73.93177","
,  
(40.637276, -73.93177)","SCHENECTADY AVENUE","FARRAGUT ROAD",NULL,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NULL,NULL,NULL,4408122,"Station Wagon/Sport Utility Vehicle","Sedan",NULL,NULL,NULL
"2021-04-14 00:00:00","23:32:00","MANHATTAN",10029,"40.795006","-73.9485","
,  
(40.795006, -73.9485)",NULL,NULL,"1618      MADISON AVENUE",1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",NULL,NULL,NULL,NULL,4407843,"Sedan",NULL,NULL,NULL,NULL
"2021-04-14 00:00:00","22:20:00","BRONX",10469,"40.875793","-73.85465","
,  
(40.875793, -73.85465)",NULL,NULL,"3574      LACONIA AVENUE",0,0,0,0,0,0,0,0,"Other Vehicular",NULL,NULL,NULL,NULL,4407566,"Sedan",NULL,NULL,NULL,NULL
"2021-04-14 00:00:00","12:37:00","BROOKLYN",11215,"40.673008","-73.97851","
,  
(40.673008, -73.97851)",NULL,NULL,"162       GARFIELD PLACE",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",NULL,NULL,NULL,4407489,"Station Wagon/Sport Utility Vehicle","Sedan",NULL,NULL,NULL
"2021-04-14 00:00:00","12:45:00","BRONX",10468,"40.874474","-73.90031","
,  
(40.874474, -73.90031)","WEBB AVENUE","RESERVOIR AVENUE",NULL,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NULL,NULL,NULL,4407332,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-14 00:00:00","14:25:00","BROOKLYN",11204,"40.633995","-73.98138","
,  
(40.633995, -73.98138)",NULL,NULL,"1616      43 STREET",1,0,0,0,0,0,1,0,"Unspecified","Unspecified",NULL,NULL,NULL,4407506,"Taxi","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-15 00:00:00","18:45:00","BROOKLYN",11206,"40.704937","-73.94932","
,  
(40.704937, -73.94932)",NULL,NULL,"545       BROADWAY",0,0,0,0,0,0,0,0,"Other Vehicular","Other Vehicular",NULL,NULL,NULL,4407677,"Sedan","Box Truck",NULL,NULL,NULL
"2021-04-14 00:00:00","15:34:00","BROOKLYN",11232,"40.653873","-74.008156","
,  
(40.653873, -74.008156)","39 STREET","3 AVENUE",NULL,1,0,1,0,0,0,0,0,"Reaction to Uninvolved Vehicle",NULL,NULL,NULL,NULL,4407359,"Sedan",NULL,NULL,NULL,NULL
"2021-04-14 00:00:00","13:20:00","BROOKLYN",11223,"40.59857","-73.9689","
,  
(40.59857, -73.9689)",NULL,NULL,"2115      EAST 3 STREET",0,0,0,0,0,0,0,0,"Unspecified","Unspecified","Unspecified",NULL,NULL,4407696,"Sedan","Sedan","Sedan",NULL,NULL
"2021-04-16 00:00:00","15:12:00","BROOKLYN",11238,"40.68836","-73.96444","
,  
(40.68836, -73.96444)",NULL,NULL,"284       LAFAYETTE AVENUE",1,0,0,0,1,0,0,0,"Unspecified","Unspecified",NULL,NULL,NULL,4407857,"Sedan","Bike",NULL,NULL,NULL
"2021-04-14 00:00:00","19:30:00","BROOKLYN",11212,"40.666737","-73.90224","
,  
(40.666737, -73.90224)","JUNIUS STREET","BLAKE AVENUE",NULL,0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",NULL,NULL,NULL,4407490,"Station Wagon/Sport Utility Vehicle","Sedan",NULL,NULL,NULL
"2021-04-14 00:00:00","10:30:00","QUEENS",11379,"40.713173","-73.90076","
,  
(40.713173, -73.90076)","FRESH POND ROAD","62 ROAD",NULL,1,0,0,0,0,0,1,0,"Unspecified",NULL,NULL,NULL,NULL,4407788,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
"2021-04-15 00:00:00","06:00:00","QUEENS",11001,"40.73006","-73.710754","
,  
(40.73006, -73.710754)",NULL,NULL,"87-33     LITTLE NECK PARKWAY",0,0,0,0,0,0,0,0,"Unspecified",NULL,NULL,NULL,NULL,4408379,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
"2021-04-13 00:00:00","16:20:00","BROOKLYN",11203,"40.652317","-73.92752","
,  
(40.652317, -73.92752)","EAST 53 STREET","CHURCH AVENUE",NULL,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4408103,"Station Wagon/Sport Utility Vehicle","Sedan",NULL,NULL,NULL
"2021-04-12 00:00:00","19:45:00","BRONX",10467,"40.865532","-73.86238","
,  
(40.865532, -73.86238)","ALLERTON AVENUE","BOSTON ROAD",NULL,0,0,0,0,0,0,0,0,"Other Vehicular",NULL,NULL,NULL,NULL,4407836,"Sedan",NULL,NULL,NULL,NULL
"2021-04-15 00:00:00","13:30:00","QUEENS",11378,"40.72166","-73.888664","
,  
(40.72166, -73.888664)",NULL,NULL,"60-74     70 STREET",0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",NULL,NULL,NULL,4407815,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-14 00:00:00","17:45:00","QUEENS",11426,"40.733723","-73.72516","
,  
(40.733723, -73.72516)",NULL,NULL,"241-15    HILLSIDE AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NULL,NULL,NULL,4408375,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-14 00:00:00","00:00:00","BRONX",10463,"40.875294","-73.9088","
,  
(40.875294, -73.9088)",NULL,NULL,"5240      BROADWAY",0,0,0,0,0,0,0,0,"Unspecified",NULL,NULL,NULL,NULL,4407331,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-15 00:00:00","16:54:00","BRONX",10454,"40.803555","-73.91184","
,  
(40.803555, -73.91184)","WILLOW AVENUE","EAST 137 STREET",NULL,1,0,0,0,0,0,1,0,"Unspecified","Unspecified",NULL,NULL,NULL,4407686,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-16 00:00:00","13:02:00","BROOKLYN",11205,"40.69045","-73.959435","
,  
(40.69045, -73.959435)","DE KALB AVENUE","TAAFFE PLACE",NULL,0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",NULL,NULL,NULL,4408309,"Station Wagon/Sport Utility Vehicle","Box Truck",NULL,NULL,NULL
"2021-04-16 00:00:00","11:38:00","BROOKLYN",11212,"40.658672","-73.90019","
,  
(40.658672, -73.90019)","NEW LOTS AVENUE","JUNIUS STREET",NULL,1,0,1,0,0,0,0,0,"Unspecified",NULL,NULL,NULL,NULL,4408068,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
"2021-04-14 00:00:00","13:07:00","BROOKLYN",11206,"40.700485","-73.93637","
,  
(40.700485, -73.93637)","BUSHWICK AVENUE","GARDEN STREET",NULL,1,0,0,0,1,0,0,0,"Following Too Closely","Unspecified",NULL,NULL,NULL,4407353,"Bike","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-14 00:00:00","18:49:00","BRONX",10455,"40.816555","-73.91755","
,  
(40.816555, -73.91755)",NULL,NULL,"560       MELROSE AVENUE",0,0,0,0,0,0,0,0,"Turning Improperly","Unspecified",NULL,NULL,NULL,4407433,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
"2021-04-16 00:00:00","06:30:00","QUEENS",11434,"40.68657","-73.776146","
,  
(40.68657, -73.776146)","171 STREET","FOCH BOULEVARD",NULL,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NULL,NULL,NULL,4408026,"Sedan",NULL,NULL,NULL,NULL
"2021-04-14 00:00:00","17:30:00","BROOKLYN",11232,"40.654705","-74.00731","
,  
(40.654705, -74.00731)",NULL,NULL,"976       3 AVENUE",0,0,0,0,0,0,0,0,"Unspecified",NULL,NULL,NULL,NULL,4407651,"Sedan",NULL,NULL,NULL,NULL
"2021-04-14 00:00:00","09:50:00","BROOKLYN",11219,"40.637054","-73.98643","
,  
(40.637054, -73.98643)","43 STREET","14 AVENUE",NULL,1,0,1,0,0,0,0,0,"Unspecified",NULL,NULL,NULL,NULL,4407296,"Sedan",NULL,NULL,NULL,NULL
"2021-04-13 00:00:00","09:35:00","BROOKLYN",11211,"40.714912","-73.94784","
,  
(40.714912, -73.94784)","LEONARD STREET","CONSELYEA STREET",NULL,1,0,0,0,0,0,1,0,"Following Too Closely","Unspecified",NULL,NULL,NULL,4407804,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
